ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
7088902,F,N,Y,1,117000.0,Working,Higher education,Married,House / apartment,-18989,-551,1,1,0,0,Cleaning staff,3.0
7273983,M,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17847,-5331,1,0,0,0,Laborers,2.0
7037024,M,N,N,0,202500.0,Pensioner,Higher education,Widow,House / apartment,-23454,365243,1,0,0,0,,1.0
7536367,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,-12828,-172,1,0,0,1,,2.0
7292327,M,Y,Y,0,522000.0,State servant,Higher education,Married,House / apartment,-20715,-504,1,0,1,0,Drivers,2.0
7135219,F,N,N,1,85500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13864,-811,1,0,0,0,Security staff,2.0
7042394,F,N,N,0,247500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22984,365243,1,0,0,0,,2.0
7411818,F,Y,Y,1,175500.0,Working,Higher education,Married,House / apartment,-14241,-2482,1,0,0,0,Laborers,3.0
7798450,F,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15153,-2717,1,0,1,1,Laborers,3.0
7484074,M,N,Y,3,270000.0,Commercial associate,Higher education,Married,House / apartment,-16506,-1161,1,0,1,1,High skill tech staff,5.0
7712900,F,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-8703,-218,1,0,1,0,,2.0
7520305,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12904,-5440,1,0,0,0,Managers,2.0
7873569,M,N,Y,0,432000.0,Commercial associate,Incomplete higher,Married,House / apartment,-9333,-1905,1,0,0,0,Managers,2.0
7993590,F,N,Y,1,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-12733,-5806,1,0,0,0,Core staff,3.0
7501533,F,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19143,-1763,1,0,1,0,Sales staff,1.0
7753446,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21867,365243,1,0,1,0,,1.0
7854182,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-22430,365243,1,0,0,0,,1.0
7995427,F,Y,Y,0,81000.0,State servant,Higher education,Married,House / apartment,-11256,-2691,1,0,0,0,Core staff,2.0
7652368,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22458,365243,1,0,0,0,,2.0
7544473,F,N,N,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13672,-154,1,0,0,0,Core staff,2.0
7296677,M,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,-13794,-1693,1,1,1,0,Laborers,3.0
7251742,M,Y,Y,0,180000.0,State servant,Higher education,Married,House / apartment,-12423,-2972,1,0,0,0,Drivers,2.0
7396640,F,N,Y,1,360000.0,Working,Higher education,Civil marriage,House / apartment,-13507,-2798,1,0,0,0,Laborers,3.0
7957543,F,Y,Y,0,238500.0,Working,Higher education,Single / not married,House / apartment,-11514,-612,1,0,1,0,Managers,1.0
7858572,F,N,Y,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11531,-3671,1,1,0,0,Sales staff,4.0
7735853,M,Y,N,0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20474,365243,1,0,0,0,,2.0
7852230,M,N,N,0,292500.0,Commercial associate,Higher education,Married,House / apartment,-17847,-2914,1,0,1,1,Managers,2.0
7852073,F,N,N,0,121500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20521,365243,1,0,1,0,,2.0
7050505,F,N,N,2,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12541,-4549,1,1,1,0,Laborers,4.0
7038427,F,N,Y,1,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13067,-3031,1,0,0,0,,3.0
7290245,F,N,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,-12660,-1076,1,0,0,0,Sales staff,4.0
7668522,M,Y,N,2,337500.0,State servant,Secondary / secondary special,Married,House / apartment,-11127,-3518,1,0,0,0,Laborers,4.0
7629670,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-17776,-5219,1,0,1,0,Medicine staff,2.0
7154783,M,Y,N,3,405000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13559,-1261,1,0,0,0,Managers,5.0
7992706,F,N,Y,0,117000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19131,-9614,1,0,1,0,Laborers,2.0
7296505,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22345,365243,1,0,0,0,,1.0
7186376,F,Y,Y,0,292500.0,Working,Higher education,Single / not married,House / apartment,-14434,-24,1,0,0,1,Accountants,1.0
7763537,F,N,Y,0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-13098,-1182,1,0,1,0,Medicine staff,2.0
7045622,F,N,Y,1,315000.0,Working,Secondary / secondary special,Married,House / apartment,-16282,-810,1,0,0,0,,3.0
7369441,F,N,Y,0,72000.0,Working,Higher education,Single / not married,House / apartment,-9671,-1904,1,1,0,1,Laborers,1.0
7680332,F,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,-11226,-2676,1,1,0,0,Laborers,2.0
7786003,F,N,Y,0,83250.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22480,365243,1,0,0,0,,1.0
7906948,F,N,N,0,96750.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23640,365243,1,0,0,0,,2.0
7335758,F,N,N,0,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21210,365243,1,0,0,0,,2.0
7395851,M,N,N,1,135000.0,Working,Higher education,Civil marriage,House / apartment,-11027,-2434,1,0,0,1,Managers,3.0
7281398,F,N,Y,0,54000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17738,-181,1,0,1,0,Accountants,2.0
7512801,F,N,N,0,153000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-15207,-2768,1,0,0,0,Medicine staff,1.0
7062441,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11533,-746,1,0,0,0,Drivers,2.0
7346050,M,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-9880,-1491,1,0,0,0,Laborers,2.0
7690371,M,N,N,0,180000.0,Working,Higher education,Single / not married,House / apartment,-21341,-338,1,0,0,0,Low-skill Laborers,1.0
7476257,F,N,Y,0,270000.0,State servant,Secondary / secondary special,Married,House / apartment,-18204,-6107,1,0,0,0,,2.0
7087565,F,N,Y,1,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,-15926,-3327,1,0,0,0,,2.0
7639434,F,Y,Y,0,382500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21689,365243,1,0,1,0,,1.0
7772276,M,N,Y,2,202500.0,State servant,Secondary / secondary special,Married,House / apartment,-15251,-7630,1,0,0,1,Core staff,4.0
7372011,M,Y,N,1,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11648,-971,1,0,0,1,Drivers,3.0
7118612,F,Y,Y,0,202500.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-10205,-308,1,1,1,0,Sales staff,1.0
7096648,F,Y,N,2,135000.0,Working,Higher education,Civil marriage,Municipal apartment,-11008,-1285,1,1,1,0,Sales staff,4.0
7771308,F,Y,Y,0,166500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12589,-2029,1,0,0,0,,2.0
7311689,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-22912,-3582,1,0,0,0,,1.0
7699505,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21770,365243,1,0,0,0,,1.0
7480781,F,Y,Y,0,328500.0,Pensioner,Higher education,Married,House / apartment,-21424,365243,1,0,1,1,,2.0
7272955,M,Y,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-19529,-3434,1,0,0,0,Laborers,2.0
7242233,M,N,N,0,180000.0,State servant,Higher education,Single / not married,Office apartment,-9123,-1206,1,1,1,0,Drivers,1.0
7154942,F,Y,Y,0,81000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-17139,-8495,1,0,0,0,High skill tech staff,1.0
7594617,M,Y,Y,0,1125000.0,Commercial associate,Higher education,Separated,House / apartment,-14195,-4802,1,0,0,0,Managers,1.0
7153019,M,Y,N,2,121500.0,Working,Secondary / secondary special,Married,House / apartment,-15745,-858,1,1,1,0,Drivers,4.0
7536198,M,Y,Y,1,155250.0,State servant,Secondary / secondary special,Married,House / apartment,-13930,-6473,1,1,1,0,Core staff,3.0
7420050,F,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-18849,-5951,1,1,0,0,Sales staff,2.0
7473062,F,N,Y,1,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-13702,-1971,1,0,0,1,Medicine staff,3.0
7109034,M,N,N,2,171000.0,State servant,Higher education,Married,House / apartment,-11997,-4556,1,0,1,0,Core staff,4.0
7113836,F,N,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-8961,-923,1,1,0,1,Core staff,2.0
7068187,F,N,Y,0,56250.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21737,365243,1,0,0,0,,2.0
7120363,F,Y,N,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,-12722,-2325,1,0,0,0,Sales staff,2.0
7405611,M,N,Y,0,180000.0,Working,Incomplete higher,Married,House / apartment,-13146,-6301,1,1,0,0,Laborers,2.0
7780974,M,Y,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-11495,-4733,1,1,1,0,Drivers,2.0
7688613,M,Y,N,0,45000.0,Working,Higher education,Married,With parents,-11537,-1085,1,0,0,0,Security staff,2.0
7242047,M,Y,Y,0,247500.0,Working,Higher education,Married,House / apartment,-18463,-1126,1,1,0,0,Managers,2.0
7547977,M,Y,Y,3,180000.0,Working,Secondary / secondary special,Married,House / apartment,-14947,-3266,1,0,0,0,Drivers,5.0
7618080,M,N,Y,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,-15631,-2223,1,0,0,0,Security staff,2.0
7888460,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10834,-3109,1,0,0,0,Core staff,4.0
7364829,M,Y,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-13309,-5267,1,0,1,0,,2.0
7117053,F,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14493,-1768,1,0,0,0,Laborers,3.0
7033722,M,Y,N,1,225000.0,Working,Higher education,Married,House / apartment,-11568,-1267,1,0,0,0,Laborers,3.0
7735919,F,N,N,0,90000.0,Pensioner,Higher education,Single / not married,House / apartment,-24061,365243,1,0,1,0,,1.0
7560581,F,N,Y,0,166500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-21773,-10187,1,0,1,0,Managers,1.0
7345451,F,Y,N,0,180000.0,Working,Incomplete higher,Civil marriage,Office apartment,-11533,-1005,1,0,1,0,Core staff,2.0
7891502,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-16308,-395,1,0,0,0,Sales staff,2.0
7062421,F,Y,Y,1,180000.0,Working,Higher education,Single / not married,House / apartment,-14226,-3059,1,0,0,0,Sales staff,2.0
7092466,F,N,Y,0,121500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-20924,365243,1,0,0,0,,1.0
7436925,F,N,Y,0,83250.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23142,365243,1,0,0,0,,2.0
7046141,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9735,-985,1,1,1,0,Sales staff,2.0
7628290,F,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-12442,-2837,1,1,0,1,,2.0
7474905,F,Y,Y,2,211500.0,Working,Incomplete higher,Civil marriage,House / apartment,-11330,-1307,1,0,0,0,Managers,4.0
7471240,F,N,N,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-15033,-2729,1,0,0,0,Cooking staff,2.0
7046330,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20726,365243,1,0,0,0,,2.0
7905297,M,Y,Y,0,225000.0,Working,Incomplete higher,Married,House / apartment,-12416,-475,1,0,0,1,High skill tech staff,2.0
7297434,F,N,Y,0,128250.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20848,365243,1,0,1,1,,2.0
7068500,M,N,N,1,315000.0,Commercial associate,Higher education,Married,House / apartment,-18321,-110,1,0,1,0,,3.0
7714242,M,Y,Y,2,450000.0,Working,Secondary / secondary special,Married,House / apartment,-15629,-2933,1,0,0,0,Drivers,4.0
7890158,F,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-10059,-1759,1,0,0,0,Laborers,2.0
7807856,F,N,Y,0,225000.0,Commercial associate,Higher education,Separated,House / apartment,-18427,-6169,1,0,1,0,,1.0
7454419,F,Y,N,1,202500.0,Working,Higher education,Separated,House / apartment,-17683,-859,1,1,1,0,Accountants,2.0
7822280,F,N,Y,3,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14556,-264,1,0,0,1,Waiters/barmen staff,5.0
7417047,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,-10828,-1033,1,0,1,0,Core staff,2.0
7979256,F,N,Y,2,315000.0,Commercial associate,Higher education,Married,House / apartment,-13497,-2271,1,0,1,1,,4.0
7260764,F,N,N,0,121500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22793,365243,1,0,0,0,,1.0
7858651,F,Y,Y,0,405000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-19061,-6265,1,0,0,0,Medicine staff,2.0
7065274,F,N,N,1,112500.0,State servant,Higher education,Married,With parents,-10047,-1687,1,0,0,0,Core staff,3.0
7452189,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21216,365243,1,0,0,0,,1.0
7111082,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20973,365243,1,0,0,0,,1.0
7625839,M,Y,Y,0,162000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-8926,-1898,1,0,0,0,,2.0
7345582,M,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,-15914,-3092,1,0,1,0,,3.0
7209775,M,Y,Y,2,202500.0,Commercial associate,Higher education,Married,House / apartment,-11420,-963,1,0,0,0,Laborers,4.0
7714128,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-13903,-102,1,0,0,0,Laborers,4.0
7633489,F,Y,N,0,58500.0,Working,Secondary / secondary special,Married,House / apartment,-14266,-927,1,0,1,0,Cooking staff,2.0
7091363,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12428,-2721,1,0,0,0,Managers,2.0
7010411,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21854,365243,1,0,0,0,,2.0
7460062,F,Y,N,0,112500.0,Working,Higher education,Married,House / apartment,-19111,-2604,1,1,0,0,Accountants,2.0
7242462,M,N,Y,0,162000.0,Working,Secondary / secondary special,Married,House / apartment,-16375,-1458,1,1,1,0,Laborers,2.0
7565584,F,N,Y,2,90000.0,Working,Higher education,Married,House / apartment,-14384,-7456,1,0,0,0,Laborers,4.0
7690818,F,Y,Y,2,135000.0,State servant,Higher education,Married,House / apartment,-14145,-5195,1,0,0,0,Core staff,4.0
7888798,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19690,-979,1,0,0,0,,1.0
7397445,F,N,Y,0,270000.0,Pensioner,Lower secondary,Married,House / apartment,-21194,365243,1,0,0,0,,2.0
7943627,F,Y,N,0,157500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-19454,365243,1,0,0,0,,2.0
7764747,M,N,Y,0,315000.0,Working,Higher education,Married,House / apartment,-20841,-9834,1,0,0,1,Managers,2.0
7052335,M,Y,Y,0,90000.0,Pensioner,Higher education,Married,House / apartment,-21368,365243,1,0,0,0,,2.0
7730988,M,N,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11208,-279,1,0,1,1,IT staff,1.0
7212557,F,N,N,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14729,-6879,1,0,0,0,Laborers,1.0
7603308,F,N,Y,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9557,-1459,1,0,0,1,Laborers,1.0
7745087,F,N,N,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16820,-367,1,0,0,0,,2.0
7582454,F,N,Y,0,144000.0,Working,Incomplete higher,Married,House / apartment,-21743,-1126,1,1,0,0,Managers,2.0
7939074,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24720,365243,1,0,0,0,,2.0
7715854,F,Y,N,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24123,365243,1,0,0,0,,2.0
7779091,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-19403,-11126,1,0,0,0,Managers,1.0
7336191,M,N,Y,0,157500.0,Pensioner,Higher education,Married,House / apartment,-23842,365243,1,0,0,0,,2.0
7126036,F,Y,Y,0,108000.0,Working,Secondary / secondary special,Separated,House / apartment,-17171,-925,1,0,0,1,Cleaning staff,1.0
7063726,M,Y,Y,0,360000.0,Commercial associate,Higher education,Married,House / apartment,-22636,-3076,1,0,0,0,Drivers,2.0
7290145,M,Y,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16140,-2902,1,0,0,0,Laborers,4.0
7344090,F,N,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14389,-7548,1,1,0,0,Medicine staff,1.0
7109351,M,Y,Y,2,337500.0,Commercial associate,Higher education,Married,House / apartment,-13031,-513,1,0,0,1,Laborers,4.0
7723983,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17864,-4063,1,0,0,0,Sales staff,3.0
7108845,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20431,365243,1,0,0,0,,1.0
7095474,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-12628,-1861,1,1,1,0,Sales staff,2.0
7987441,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10284,-2756,1,0,0,0,Laborers,2.0
7054389,M,N,N,3,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-14348,-727,1,0,0,1,,5.0
7981269,F,N,Y,0,256050.0,Pensioner,Higher education,Married,House / apartment,-21845,365243,1,0,0,0,,2.0
7223230,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-19354,365243,1,0,1,0,,1.0
7078821,F,N,N,0,63000.0,Commercial associate,Higher education,Married,House / apartment,-14770,-2004,1,0,0,0,Core staff,2.0
7138069,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-18016,-2840,1,0,0,0,Managers,2.0
7112539,F,N,N,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,-17272,-10006,1,1,1,0,Medicine staff,2.0
7169482,M,N,Y,0,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10622,-2893,1,0,0,0,Drivers,2.0
7108422,M,N,Y,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,-14967,-7693,1,0,0,1,Core staff,2.0
7659624,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21967,365243,1,0,0,0,,2.0
7291606,F,Y,Y,0,180000.0,Working,Higher education,Married,House / apartment,-12336,-1845,1,0,0,1,Sales staff,2.0
7508837,F,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-19051,-668,1,0,0,0,Private service staff,1.0
7050954,M,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16073,-7302,1,0,0,1,Laborers,3.0
7207454,F,N,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,-18987,-1609,1,0,0,0,,1.0
7709261,F,Y,N,2,292500.0,State servant,Higher education,Married,House / apartment,-13579,-5771,1,1,1,1,Medicine staff,4.0
7759442,F,N,Y,0,135000.0,Working,Incomplete higher,Single / not married,House / apartment,-12572,-5501,1,1,0,0,Private service staff,1.0
7154946,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,-23728,365243,1,0,1,0,,1.0
7028403,F,Y,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14667,-1422,1,0,0,0,Sales staff,2.0
7617921,F,N,N,0,90000.0,Pensioner,Lower secondary,Married,House / apartment,-20849,365243,1,0,0,0,,2.0
7311325,F,N,Y,0,189000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21478,365243,1,0,0,0,,1.0
7125905,M,N,Y,0,517500.0,Commercial associate,Higher education,Single / not married,House / apartment,-10635,-287,1,0,0,0,Core staff,1.0
7035868,F,N,Y,0,99000.0,State servant,Secondary / secondary special,Married,House / apartment,-17584,-402,1,0,0,0,Core staff,2.0
7282954,F,N,N,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20759,365243,1,0,0,0,,2.0
7068726,F,N,Y,1,198000.0,Commercial associate,Secondary / secondary special,Single / not married,Office apartment,-15945,-1150,1,0,0,1,,2.0
7698166,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15011,-4185,1,0,0,0,Core staff,2.0
7317076,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10443,-179,1,1,1,0,Drivers,2.0
7137597,F,N,Y,0,67500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-18207,-102,1,0,0,0,Sales staff,2.0
7943677,F,N,N,2,90000.0,Working,Incomplete higher,Married,House / apartment,-10386,-1559,1,0,1,0,Core staff,4.0
7684330,M,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22602,365243,1,0,0,0,,2.0
7453715,F,Y,N,0,675000.0,Working,Higher education,Single / not married,House / apartment,-12588,-2167,1,0,0,0,Managers,1.0
7272098,F,Y,Y,1,540000.0,Working,Higher education,Married,House / apartment,-17933,-1428,1,1,1,0,Managers,3.0
7400752,F,Y,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12275,-2348,1,0,0,0,Private service staff,4.0
7052807,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-19800,365243,1,0,0,0,,1.0
7053464,F,Y,N,0,135000.0,State servant,Incomplete higher,Civil marriage,House / apartment,-9915,-2102,1,0,0,1,Core staff,2.0
7625186,F,N,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10083,-2796,1,0,0,0,,4.0
7937967,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11861,-1212,1,0,0,0,Low-skill Laborers,3.0
7702479,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21632,365243,1,0,0,0,,2.0
7815289,M,N,Y,1,180000.0,Working,Higher education,Married,House / apartment,-11801,-1663,1,0,0,0,Laborers,3.0
7089549,F,N,N,1,135000.0,Working,Higher education,Separated,House / apartment,-13108,-2043,1,0,1,0,Core staff,2.0
7513656,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14354,-2530,1,1,1,0,Sales staff,2.0
7112931,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-19444,-1315,1,0,1,0,Laborers,2.0
7830079,M,N,N,0,54000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19592,365243,1,0,1,0,,2.0
7752511,M,Y,N,0,99000.0,Working,Higher education,Single / not married,House / apartment,-11201,-798,1,0,0,0,Core staff,1.0
7363647,F,N,Y,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-19042,-6450,1,0,1,0,Laborers,2.0
7706577,F,N,Y,1,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14524,-1222,1,0,0,1,,2.0
7611518,F,N,Y,0,148500.0,Pensioner,Lower secondary,Married,House / apartment,-22652,365243,1,0,1,0,,2.0
7608311,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22894,365243,1,0,0,0,,2.0
7408609,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15538,-1856,1,0,1,0,Core staff,2.0
7088671,M,Y,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10087,-968,1,0,0,0,,3.0
7133429,F,N,Y,2,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-13277,-636,1,1,1,0,Sales staff,4.0
7101064,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20768,-724,1,0,0,0,Sales staff,2.0
7209469,F,Y,N,1,180000.0,Working,Secondary / secondary special,Married,With parents,-11919,-475,1,0,0,0,Laborers,3.0
7641317,M,N,Y,1,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11864,-3469,1,0,0,0,Drivers,3.0
7737072,F,N,Y,0,144000.0,Working,Secondary / secondary special,Widow,House / apartment,-16471,-8354,1,1,1,0,Cleaning staff,1.0
7104535,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15921,-2175,1,1,1,0,Managers,3.0
7137440,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-9154,-1051,1,0,1,0,Laborers,2.0
7180556,F,N,Y,1,180000.0,Working,Higher education,Married,House / apartment,-13524,-1388,1,0,0,0,Core staff,3.0
7837616,M,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,With parents,-8932,-1275,1,0,0,0,Laborers,1.0
7769290,F,N,Y,0,270000.0,Commercial associate,Higher education,Married,House / apartment,-22199,-2037,1,0,0,0,High skill tech staff,2.0
7608408,F,Y,Y,1,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13548,-949,1,0,0,0,Laborers,2.0
7483726,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-16920,-5178,1,0,0,0,Managers,2.0
7439397,F,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10520,-542,1,0,1,0,Sales staff,3.0
7070835,F,N,Y,0,99000.0,Working,Secondary / secondary special,Separated,House / apartment,-19971,-2852,1,1,1,0,Managers,1.0
7761149,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10569,-1436,1,0,0,0,,1.0
7539497,F,N,N,0,225000.0,State servant,Higher education,Married,House / apartment,-9809,-919,1,0,1,1,Core staff,2.0
7248746,F,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14163,-2767,1,0,0,0,,4.0
7400869,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10868,-1891,1,0,1,0,,4.0
7950044,F,Y,N,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20636,365243,1,0,0,0,,2.0
7636769,F,N,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,-18992,-3435,1,1,0,0,Core staff,2.0
7738623,M,Y,Y,2,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-15892,-7327,1,1,1,0,Laborers,4.0
